image,action,reason
beacon_001151.jpg,KEPT,train
beacon_001152.jpg,KEPT,train
beacon_001153.jpg,KEPT,train
beacon_001154.jpg,KEPT,train
beacon_001159.jpg,KEPT,train
beacon_001160.jpg,KEPT,train
beacon_001161.jpg,KEPT,train
beacon_001162.jpg,KEPT,train
beacon_001164.jpg,KEPT,train
beacon_001180.jpg,KEPT,train
beacon_001186.jpg,KEPT,train
beacon_001187.jpg,KEPT,train
beacon_001188.jpg,KEPT,train
beacon_001189.jpg,KEPT,train
beacon_001197.jpg,KEPT,train
beacon_001211.jpg,KEPT,train
beacon_001212.jpg,KEPT,train
beacon_001216.jpg,KEPT,train
beacon_001217.jpg,KEPT,train
beacon_001218.jpg,KEPT,train
beacon_001219.jpg,KEPT,train
beacon_001220.jpg,KEPT,train
beacon_001221.jpg,KEPT,train
beacon_001223.jpg,KEPT,train
beacon_001224.jpg,KEPT,train
beacon_001226.jpg,KEPT,train
beacon_001228.jpg,KEPT,train
beacon_001238.jpg,KEPT,train
beacon_001240.jpg,KEPT,train
beacon_001241.jpg,KEPT,train
beacon_001242.jpg,KEPT,train
beacon_001243.jpg,KEPT,train
beacon_001244.jpg,KEPT,train
beacon_001245.jpg,KEPT,train
beacon_001246.jpg,KEPT,train
beacon_001255.jpg,KEPT,train
beacon_001256.jpg,KEPT,train
beacon_001257.jpg,KEPT,train
beacon_001258.jpg,KEPT,train
beacon_001259.jpg,KEPT,train
beacon_001261.jpg,KEPT,train
beacon_001262.jpg,KEPT,train
beacon_001263.jpg,KEPT,train
beacon_001265.jpg,KEPT,train
beacon_001267.jpg,KEPT,train
beacon_001268.jpg,KEPT,train
beacon_001282.jpg,KEPT,train
beacon_001284.jpg,KEPT,train
beacon_001285.jpg,KEPT,train
beacon_001287.jpg,KEPT,train
beacon_001288.jpg,KEPT,train
beacon_001289.jpg,KEPT,train
beacon_001290.jpg,KEPT,train
beacon_001291.jpg,KEPT,train
beacon_001292.jpg,KEPT,train
beacon_001293.jpg,KEPT,train
beacon_001294.jpg,KEPT,train
beacon_001295.jpg,KEPT,train
beacon_001307.jpg,KEPT,train
beacon_001311.jpg,KEPT,train
beacon_001312.jpg,KEPT,train
beacon_001315.jpg,KEPT,train
beacon_001316.jpg,KEPT,train
beacon_001317.jpg,KEPT,train
beacon_001318.jpg,KEPT,train
beacon_001319.jpg,KEPT,train
beacon_001322.jpg,KEPT,train
beacon_001323.jpg,KEPT,train
beacon_001324.jpg,KEPT,train
beacon_001325.jpg,KEPT,train
beacon_001484.jpg,KEPT,train
beacon_001487.jpg,KEPT,train
beacon_001489.jpg,KEPT,train
beacon_001494.jpg,KEPT,train
beacon_001497.jpg,KEPT,train
beacon_001500.jpg,KEPT,train
beacon_001505.jpg,KEPT,train
beacon_001508.jpg,KEPT,train
beacon_001512.jpg,KEPT,train
beacon_001526.jpg,KEPT,train
beacon_001528.jpg,KEPT,train
beacon_001529.jpg,KEPT,train
beacon_001530.jpg,KEPT,train
beacon_001535.jpg,KEPT,train
beacon_001536.jpg,KEPT,train
beacon_001537.jpg,KEPT,train
beacon_001538.jpg,KEPT,train
beacon_001539.jpg,KEPT,train
beacon_001544.jpg,KEPT,train
beacon_001545.jpg,KEPT,train
beacon_001547.jpg,KEPT,train
beacon_001549.jpg,KEPT,train
beacon_001550.jpg,KEPT,train
beacon_001552.jpg,KEPT,train
beacon_001553.jpg,KEPT,train
beacon_001555.jpg,KEPT,train
beacon_001556.jpg,KEPT,train
beacon_001560.jpg,KEPT,train
beacon_001562.jpg,KEPT,train
beacon_001563.jpg,KEPT,train
beacon_001564.jpg,KEPT,train
beacon_001573.jpg,KEPT,train
beacon_001574.jpg,KEPT,train
beacon_001575.jpg,KEPT,train
beacon_001576.jpg,KEPT,train
beacon_001579.jpg,KEPT,train
beacon_001581.jpg,KEPT,train
beacon_001583.jpg,KEPT,train
beacon_001584.jpg,KEPT,train
beacon_001585.jpg,KEPT,train
beacon_001586.jpg,KEPT,train
beacon_001587.jpg,KEPT,train
beacon_001591.jpg,KEPT,train
beacon_001592.jpg,KEPT,train
beacon_001593.jpg,KEPT,train
beacon_001595.jpg,KEPT,train
beacon_001596.jpg,KEPT,train
beacon_001598.jpg,KEPT,train
beacon_001599.jpg,KEPT,train
beacon_001601.jpg,KEPT,train
beacon_001602.jpg,KEPT,train
beacon_001604.jpg,KEPT,train
beacon_001605.jpg,KEPT,train
beacon_001606.jpg,KEPT,train
beacon_001607.jpg,KEPT,train
beacon_001608.jpg,KEPT,train
beacon_001609.jpg,KEPT,train
beacon_001610.jpg,KEPT,train
beacon_001611.jpg,KEPT,train
beacon_001613.jpg,KEPT,train
beacon_001615.jpg,KEPT,train
beacon_001617.jpg,KEPT,train
beacon_001618.jpg,KEPT,train
beacon_001619.jpg,KEPT,train
beacon_001629.jpg,KEPT,train
beacon_001630.jpg,KEPT,train
beacon_001631.jpg,KEPT,train
beacon_001632.jpg,KEPT,train
beacon_001634.jpg,KEPT,train
beacon_001635.jpg,KEPT,train
beacon_001636.jpg,KEPT,train
beacon_001637.jpg,KEPT,train
beacon_001638.jpg,KEPT,train
beacon_001639.jpg,KEPT,train
beacon_001644.jpg,KEPT,train
beacon_001645.jpg,KEPT,train
beacon_001646.jpg,KEPT,train
beacon_001655.jpg,KEPT,train
beacon_001657.jpg,KEPT,train
beacon_001658.jpg,KEPT,train
beacon_001661.jpg,KEPT,train
beacon_001676.jpg,KEPT,train
beacon_001677.jpg,KEPT,train
beacon_001678.jpg,KEPT,train
beacon_001679.jpg,KEPT,train
beacon_001680.jpg,KEPT,train
beacon_001682.jpg,KEPT,train
beacon_001683.jpg,KEPT,train
beacon_001684.jpg,KEPT,train
beacon_001685.jpg,KEPT,train
beacon_001687.jpg,KEPT,train
beacon_001688.jpg,KEPT,train
beacon_001689.jpg,KEPT,train
beacon_001690.jpg,KEPT,train
beacon_001692.jpg,KEPT,train
beacon_001694.jpg,KEPT,train
beacon_001695.jpg,KEPT,train
beacon_001696.jpg,KEPT,train
beacon_001697.jpg,KEPT,train
beacon_001698.jpg,KEPT,train
beacon_001699.jpg,KEPT,train
beacon_001700.jpg,KEPT,train
beacon_001702.jpg,KEPT,train
beacon_001703.jpg,KEPT,train
beacon_001704.jpg,KEPT,train
beacon_001705.jpg,KEPT,train
beacon_001706.jpg,KEPT,train
beacon_001707.jpg,KEPT,train
beacon_001708.jpg,KEPT,train
beacon_001710.jpg,KEPT,train
beacon_001711.jpg,KEPT,train
beacon_001712.jpg,KEPT,train
beacon_001713.jpg,KEPT,train
beacon_001715.jpg,KEPT,train
beacon_001716.jpg,KEPT,train
beacon_001717.jpg,KEPT,train
beacon_001718.jpg,KEPT,train
beacon_001719.jpg,KEPT,train
beacon_001720.jpg,KEPT,train
beacon_001721.jpg,KEPT,train
beacon_001771.jpg,KEPT,train
beacon_001772.jpg,KEPT,train
beacon_001773.jpg,KEPT,train
beacon_001774.jpg,KEPT,train
beacon_001775.jpg,KEPT,train
beacon_001776.jpg,KEPT,train
beacon_001777.jpg,KEPT,train
beacon_001778.jpg,KEPT,train
beacon_001780.jpg,KEPT,train
beacon_001781.jpg,KEPT,train
beacon_001782.jpg,KEPT,train
beacon_001783.jpg,KEPT,train
beacon_001784.jpg,KEPT,train
beacon_001785.jpg,KEPT,train
beacon_001786.jpg,KEPT,train
beacon_001787.jpg,KEPT,train
beacon_001788.jpg,KEPT,train
beacon_000270.jpg,KEPT,val
beacon_000271.jpg,KEPT,val
beacon_000272.jpg,KEPT,val
beacon_000273.jpg,KEPT,val
beacon_000274.jpg,KEPT,val
beacon_000275.jpg,KEPT,val
beacon_000276.jpg,KEPT,val
beacon_000279.jpg,KEPT,val
beacon_000280.jpg,KEPT,val
beacon_000281.jpg,KEPT,val
beacon_000282.jpg,KEPT,val
beacon_000283.jpg,KEPT,val
beacon_000284.jpg,KEPT,val
beacon_000285.jpg,KEPT,val
beacon_000286.jpg,KEPT,val
beacon_000287.jpg,KEPT,val
beacon_000288.jpg,KEPT,val
beacon_000289.jpg,KEPT,val
beacon_000290.jpg,KEPT,val
beacon_000291.jpg,KEPT,val
beacon_000292.jpg,KEPT,val
beacon_000293.jpg,KEPT,val
beacon_000294.jpg,KEPT,val
beacon_000295.jpg,KEPT,val
beacon_000296.jpg,KEPT,val
beacon_000299.jpg,KEPT,val
beacon_000300.jpg,KEPT,val
beacon_000301.jpg,KEPT,val
beacon_000302.jpg,KEPT,val
beacon_000315.jpg,KEPT,val
beacon_000469.jpg,KEPT,val
beacon_000470.jpg,KEPT,val
beacon_000472.jpg,KEPT,val
beacon_000474.jpg,KEPT,val
beacon_000476.jpg,KEPT,val
beacon_000478.jpg,KEPT,val
beacon_000479.jpg,KEPT,val
beacon_000480.jpg,KEPT,val
beacon_000481.jpg,KEPT,val
beacon_000482.jpg,KEPT,val
beacon_000483.jpg,KEPT,val
beacon_000484.jpg,KEPT,val
beacon_000485.jpg,KEPT,val
beacon_000486.jpg,KEPT,val
beacon_000493.jpg,KEPT,val
beacon_000494.jpg,KEPT,val
beacon_000495.jpg,KEPT,val
beacon_000496.jpg,KEPT,val
beacon_000497.jpg,KEPT,val
beacon_000498.jpg,KEPT,val
beacon_000499.jpg,KEPT,val
beacon_000500.jpg,KEPT,val
beacon_000501.jpg,KEPT,val
beacon_000506.jpg,KEPT,val
beacon_000509.jpg,KEPT,val
beacon_000512.jpg,KEPT,val
beacon_000513.jpg,KEPT,val
beacon_000514.jpg,KEPT,val
beacon_000515.jpg,KEPT,val
beacon_000516.jpg,KEPT,val
beacon_000707.jpg,KEPT,val
beacon_000708.jpg,KEPT,val
beacon_000709.jpg,KEPT,val
beacon_000710.jpg,KEPT,val
beacon_000712.jpg,KEPT,val
beacon_000713.jpg,KEPT,val
beacon_000714.jpg,KEPT,val
beacon_000715.jpg,KEPT,val
beacon_000716.jpg,KEPT,val
beacon_000724.jpg,KEPT,val
beacon_000725.jpg,KEPT,val
beacon_000726.jpg,KEPT,val
beacon_000727.jpg,KEPT,val
beacon_000728.jpg,KEPT,val
beacon_000730.jpg,KEPT,val
beacon_000733.jpg,KEPT,val
beacon_000734.jpg,KEPT,val
beacon_000735.jpg,KEPT,val
beacon_000737.jpg,KEPT,val
beacon_000738.jpg,KEPT,val
beacon_000739.jpg,KEPT,val
beacon_000740.jpg,KEPT,val
beacon_000741.jpg,KEPT,val
beacon_000750.jpg,KEPT,val
beacon_000753.jpg,KEPT,val
beacon_000754.jpg,KEPT,val
beacon_000755.jpg,KEPT,val
beacon_000756.jpg,KEPT,val
beacon_000757.jpg,KEPT,val
beacon_000758.jpg,KEPT,val
beacon_000981.jpg,KEPT,val
beacon_000983.jpg,KEPT,val
beacon_000984.jpg,KEPT,val
beacon_000985.jpg,KEPT,val
beacon_000986.jpg,KEPT,val
beacon_001000.jpg,KEPT,val
beacon_001001.jpg,KEPT,val
beacon_001002.jpg,KEPT,val
beacon_001003.jpg,KEPT,val
beacon_001004.jpg,KEPT,val
beacon_001005.jpg,KEPT,val
beacon_001006.jpg,KEPT,val
beacon_001008.jpg,KEPT,val
beacon_001009.jpg,KEPT,val
beacon_001010.jpg,KEPT,val
beacon_001011.jpg,KEPT,val
beacon_001012.jpg,KEPT,val
beacon_001013.jpg,KEPT,val
beacon_001014.jpg,KEPT,val
beacon_001015.jpg,KEPT,val
beacon_001016.jpg,KEPT,val
beacon_001017.jpg,KEPT,val
beacon_001018.jpg,KEPT,val
beacon_001023.jpg,KEPT,val
beacon_001024.jpg,KEPT,val
beacon_001025.jpg,KEPT,val
beacon_001026.jpg,KEPT,val
beacon_001027.jpg,KEPT,val
beacon_001034.jpg,KEPT,val
beacon_001035.jpg,KEPT,val
beacon_001326.jpg,KEPT,val
beacon_001339.jpg,KEPT,val
beacon_001340.jpg,KEPT,val
beacon_001341.jpg,KEPT,val
beacon_001343.jpg,KEPT,val
beacon_001346.jpg,KEPT,val
beacon_001356.jpg,KEPT,val
beacon_001357.jpg,KEPT,val
beacon_001358.jpg,KEPT,val
beacon_001359.jpg,KEPT,val
beacon_001360.jpg,KEPT,val
beacon_001361.jpg,KEPT,val
beacon_001362.jpg,KEPT,val
beacon_001364.jpg,KEPT,val
beacon_001366.jpg,KEPT,val
beacon_001367.jpg,KEPT,val
beacon_001435.jpg,KEPT,val
beacon_001443.jpg,KEPT,val
beacon_001446.jpg,KEPT,val
beacon_001450.jpg,KEPT,val
beacon_001454.jpg,KEPT,val
beacon_001457.jpg,KEPT,val
beacon_001459.jpg,KEPT,val
beacon_001467.jpg,KEPT,val
beacon_001470.jpg,KEPT,val
beacon_001472.jpg,KEPT,val
beacon_001474.jpg,KEPT,val
beacon_001476.jpg,KEPT,val
beacon_001480.jpg,KEPT,val
beacon_001482.jpg,KEPT,val
beacon_001722.jpg,KEPT,val
beacon_001723.jpg,KEPT,val
beacon_001724.jpg,KEPT,val
beacon_001729.jpg,KEPT,val
beacon_001736.jpg,KEPT,val
beacon_001737.jpg,KEPT,val
beacon_001738.jpg,KEPT,val
beacon_001739.jpg,KEPT,val
beacon_001740.jpg,KEPT,val
beacon_001741.jpg,KEPT,val
beacon_001745.jpg,KEPT,val
beacon_001746.jpg,KEPT,val
beacon_001747.jpg,KEPT,val
beacon_001748.jpg,KEPT,val
beacon_001749.jpg,KEPT,val
beacon_001750.jpg,KEPT,val
beacon_001751.jpg,KEPT,val
beacon_001752.jpg,KEPT,val
beacon_001753.jpg,KEPT,val
beacon_001754.jpg,KEPT,val
beacon_001755.jpg,KEPT,val
beacon_001756.jpg,KEPT,val
beacon_001758.jpg,KEPT,val
beacon_001759.jpg,KEPT,val
beacon_001760.jpg,KEPT,val
beacon_001762.jpg,KEPT,val
beacon_001764.jpg,KEPT,val
beacon_001765.jpg,KEPT,val
beacon_001766.jpg,KEPT,val
beacon_001769.jpg,KEPT,val
